swing,pair,item,value,n
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,pose_hands_px_mean,0.0,9616
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,pose_hands_px_p95,0.0,9616
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,pose_frames_common,229,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,club_theta_deg_median,0.0,745
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,club_theta_deg_p95,0.5,745
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,club_head_px_median,0.2392,745
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,club_head_px_p95,12.7488,745
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,club_frames_tracked_in_one_only,0,745
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,ball_found_agreement,1.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,ball_pos_px_median,0.0141,442
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,ball_launch_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,ball_launch_found_mismatch,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,phase_P00_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,phase_P01_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,phase_P02_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,phase_P05_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,phase_P07_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,phase_P08_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,phase_P09_ms,0.698,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,phase_P12_ms,1.316,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,phase_P13_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,phase_P14_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,phase_count_diff,0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric_value_count_diff,0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric_keys_only_in_first,0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric_keys_only_in_second,0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:attackAngle:P5,7.803,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:ballPosition:P0,0.0048,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:clubAngularSpeed:P9,26.9151,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:clubheadPeakLead:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:clubheadSpeed:P0,0.0197,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:clubheadSpeed:P2,0.0018,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:clubheadSpeed:P5,0.747,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:comOverLeadFoot:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:comOverLeadFoot:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:comOverLeadFoot:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:comOverLeadFoot:P7,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:elbowAlignment:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:elbowAlignment:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:elbowAlignment:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:feetAlignment:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:feetAlignment:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:feetAlignment:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:handSpeed:P0,0.0004,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:handSpeed:P2,0.003,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:handSpeed:P5,0.0482,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:headLift:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:headLift:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:headLift:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:headSway:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:headSway:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:headSway:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:headTilt:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:headTilt:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:headTilt:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:hipLineTilt:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:hipLineTilt:P12,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:hipLineTilt:P13,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:hipLineTilt:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:hipLineTilt:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:hipLineTilt:P8,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:hipLineTilt:P9,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:impactShaftLean:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:lagAngle:P0,0.2993,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:lagAngle:P2,0.001,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:lagAngle:P5,0.0548,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadArmAngularSpeed:P5,11.3706,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadArmAngularSpeed:P9,28.6843,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadArmToTorso:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadArmToTorso:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadArmToTorso:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadArmToTorso:P7,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadFootFlare:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadHandWidth:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadHandWidth:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadHandWidth:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadHandWidth:P7,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadHeelLift:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadHeelLift:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadHeelLift:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadKneeDrift:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadKneeDrift:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadKneeDrift:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadUpperArmToChest:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadUpperArmToChest:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadUpperArmToChest:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:leadUpperArmToChest:P7,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:lowPointAhead:P5,0.1909,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:pelvisAngularSpeed:P9,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:pelvisLift:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:pelvisLift:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:pelvisLift:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:pelvisSway:P0,0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:pelvisSway:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:pelvisSway:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:plumbBobDistance:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:plumbBobDistance:P12,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:plumbBobDistance:P13,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:plumbBobDistance:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:plumbBobDistance:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:plumbBobDistance:P8,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:plumbBobDistance:P9,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:secondaryAxisTilt:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:secondaryAxisTilt:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:secondaryAxisTilt:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:shaftAngleVsHorizontal:P0,0.0011,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:shaftAngleVsHorizontal:P2,1.02,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:shaftAngleVsHorizontal:P5,23.9313,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:shaftAngleVsHorizontal:P7,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:shoulderPlaneAngle:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:shoulderPlaneAngle:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:spineSideBend:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:spineSideBend:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:stanceWidth:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:stanceWidthMm:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:swingPlaneIotaBack:P2,1.3814,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:swingPlaneIotaDown:P5,8.7187,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:tempoBackswing:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:tempoRatio:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:thoraxAngularSpeed:P9,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:thoraxLateralDrift:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:thoraxLateralDrift:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:thoraxLateralDrift:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:toeLineAngle:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:trailElbowHeight:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:trailElbowHeight:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:trailElbowHeight:P7,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:trailFootFlare:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:trailWristFlexExt:P0,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:trailWristFlexExt:P2,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:trailWristFlexExt:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:trailWristFlexExt:P7,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,metric:transitionPlaneDelta:P3,10.1,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0001,PR-PM,score_overall,0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,pose_body_px_mean,2.1562,4968
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,pose_body_px_p95,4.7906,4968
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,pose_hands_px_mean,2.9661,9072
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,pose_hands_px_p95,8.4963,9072
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,pose_frames_common,216,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,club_theta_deg_median,0.0019,745
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,club_theta_deg_p95,1.0,745
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,club_head_px_median,1.1683,745
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,club_head_px_p95,16.7499,745
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,club_frames_tracked_in_one_only,0,745
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,ball_found_agreement,1.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,ball_pos_px_median,0.0145,446
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,ball_launch_ms,,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,ball_launch_found_mismatch,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,phase_P00_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,phase_P01_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,phase_P02_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,phase_P05_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,phase_P07_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,phase_P08_ms,3.352,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,phase_P09_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,phase_P12_ms,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,phase_P13_ms,0.291,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,phase_P14_ms,0.878,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,phase_count_diff,0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric_value_count_diff,1,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric_keys_only_in_first,0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric_keys_only_in_second,0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:attackAngle:P5,60.4003,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:ballPosition:P0,1.7462,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:clubAngularSpeed:P5,28.4714,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:clubAngularSpeed:P9,0.5832,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:clubheadPeakLead:P5,170.833,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:clubheadSpeed:P0,0.002,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:clubheadSpeed:P2,0.3933,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:clubheadSpeed:P5,1.3563,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:comOverLeadFoot:P0,1.4492,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:comOverLeadFoot:P2,1.1876,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:comOverLeadFoot:P5,0.797,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:comOverLeadFoot:P7,0.6436,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:elbowAlignment:P0,49.5675,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:elbowAlignment:P2,0.4354,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:elbowAlignment:P5,0.4981,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:feetAlignment:P0,0.3984,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:feetAlignment:P2,0.2573,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:feetAlignment:P5,0.0285,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:handSpeed:P0,0.0128,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:handSpeed:P2,0.0706,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:handSpeed:P5,0.3637,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:headLift:P0,3.167,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:headLift:P2,0.0615,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:headLift:P5,0.0369,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:headSway:P0,0.0976,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:headSway:P2,0.0513,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:headSway:P5,0.0299,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:headTilt:P0,53.9704,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:headTilt:P2,30.7658,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:headTilt:P5,34.3674,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:hipLineTilt:P0,0.1936,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:hipLineTilt:P12,7.6907,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:hipLineTilt:P13,0.5046,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:hipLineTilt:P2,0.2559,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:hipLineTilt:P5,0.2148,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:hipLineTilt:P8,0.0432,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:hipLineTilt:P9,0.43,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:impactShaftLean:P5,0.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:lagAngle:P0,0.0058,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:lagAngle:P2,0.0362,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:lagAngle:P5,0.1957,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadArmAngularSpeed:P5,7.2237,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadArmAngularSpeed:P9,15.9347,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadArmToTorso:P0,0.5915,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadArmToTorso:P2,1.7319,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadArmToTorso:P5,0.2976,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadArmToTorso:P7,2.5367,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadFootFlare:P0,0.6616,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadHandWidth:P0,21.1297,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadHandWidth:P2,3.5615,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadHandWidth:P5,2.2606,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadHandWidth:P7,3.4043,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadHeelLift:P0,0.2423,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadHeelLift:P2,15.4361,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadHeelLift:P5,0.4445,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadKneeDrift:P0,0.0709,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadKneeDrift:P2,0.4648,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadKneeDrift:P5,0.5774,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadUpperArmToChest:P0,0.8635,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadUpperArmToChest:P2,0.6521,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadUpperArmToChest:P5,0.276,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:leadUpperArmToChest:P7,0.333,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:lowPointAhead:P5,0.3986,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:pelvisAngularSpeed:P9,4.3596,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:pelvisLift:P0,0.3963,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:pelvisLift:P2,0.3386,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:pelvisLift:P5,1.8589,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:pelvisSway:P0,0.1043,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:pelvisSway:P2,0.5992,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:pelvisSway:P5,0.4653,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:plumbBobDistance:P0,0.1491,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:plumbBobDistance:P12,0.0626,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:plumbBobDistance:P13,0.2438,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:plumbBobDistance:P2,0.0982,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:plumbBobDistance:P5,0.0614,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:plumbBobDistance:P8,0.0449,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:plumbBobDistance:P9,0.561,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:secondaryAxisTilt:P0,0.1536,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:secondaryAxisTilt:P2,0.0733,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:secondaryAxisTilt:P5,0.1035,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:shaftAngleVsHorizontal:P0,0.0967,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:shaftAngleVsHorizontal:P2,9.9672,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:shaftAngleVsHorizontal:P5,7.0,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:shaftAngleVsHorizontal:P7,0.2051,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:shoulderPlaneAngle:P0,0.5851,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:shoulderPlaneAngle:P5,0.5369,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:spineSideBend:P0,0.7787,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:spineSideBend:P5,0.3222,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:stanceWidth:P0,0.3625,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:stanceWidthMm:P0,0.3376,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:swingPlaneIotaBack:P2,1.0367,
2026-07-10_Mark-Liversedge_Wrist_02/swing_0002,R1-M1,metric:swingPlaneIotaDown:P5,2.0472,
